,coord,country,id,name
6395,"{'lon': 79.316673, 'lat': 28.716669}",IN,1256468,Shishgarh
6396,"{'lon': 74.883331, 'lat': 21.35}",IN,1256475,Shirpur
6397,"{'lon': 75.583328, 'lat': 15.23333}",IN,1256483,Shirhatti
6398,"{'lon': 74.48333, 'lat': 19.76667}",IN,1256489,Shirdi
6399,"{'lon': 78.599998, 'lat': 27.1}",IN,1256529,Shikohabad
6400,"{'lon': 75.349998, 'lat': 14.26667}",IN,1256537,Shikarpur
6401,"{'lon': 78.583328, 'lat': 29.35}",IN,1256569,Sherkot
6402,"{'lon': 84.783333, 'lat': 24.566669}",IN,1256572,Sherghati
6403,"{'lon': 76.699997, 'lat': 25.66667}",IN,1256593,Sheopur
6404,"{'lon': 85.300003, 'lat': 26.51667}",IN,1256597,Sheohar
6405,"{'lon': 73.066673, 'lat': 25.15}",IN,1256598,Sheoganj
6406,"{'lon': 76.683327, 'lat': 20.783331}",IN,1256620,Shegaon
6407,"{'lon': 88.466667, 'lat': 23.25}",IN,1256639,Shantipur
6408,"{'lon': 79.433327, 'lat': 27.533331}",IN,1256659,Shamsabad
6409,"{'lon': 78.133331, 'lat': 27.01667}",IN,1256660,Shamsabad
6410,"{'lon': 77.316673, 'lat': 29.450001}",IN,1256671,Shamli
6411,"{'lon': 75.633331, 'lat': 24.183331}",IN,1256673,Shamgarh
6412,"{'lon': 85.849998, 'lat': 25.15}",IN,1256698,Shaikhpura
6413,"{'lon': 74.933327, 'lat': 25.633329}",IN,1256706,Shahpura
6414,"{'lon': 77.550003, 'lat': 29.35}",IN,1256713,Shahpur
6415,"{'lon': 84.449997, 'lat': 25.58333}",IN,1256715,Shahpur
6416,"{'lon': 76.216667, 'lat': 21.23333}",IN,1256720,Shahpur
6417,"{'lon': 79.916672, 'lat': 27.883329}",IN,1256728,Shahjahanpur
6418,"{'lon': 79.316673, 'lat': 28.549999}",IN,1256731,Shahi
6419,"{'lon': 82.683327, 'lat': 26.049999}",IN,1256735,Shahganj
6420,"{'lon': 81.349998, 'lat': 23.283331}",IN,1256739,Shahdol
6421,"{'lon': 74.466667, 'lat': 21.549999}",IN,1256750,Shahada
6422,"{'lon': 76.871498, 'lat': 30.1681}",IN,1256752,Shahabad
6423,"{'lon': 79.01667, 'lat': 28.566669}",IN,1256753,Shahabad
6424,"{'lon': 79.949997, 'lat': 27.65}",IN,1256755,Shahabad
6425,"{'lon': 76.933327, 'lat': 17.133329}",IN,1256759,Shahabad
6426,"{'lon': 93, 'lat': 23}",IN,1262963,State of Mizoram
6427,"{'lon': 92.833328, 'lat': 23.299999}",IN,1256812,Serchhip
6428,"{'lon': 77.283333, 'lat': 17.183331}",IN,1256814,Seram
6429,"{'lon': 77.466667, 'lat': 22.450001}",IN,1256823,Seoni Malwa
6430,"{'lon': 79.533333, 'lat': 22.08333}",IN,1256826,Seoni
6431,"{'lon': 78.779716, 'lat': 26.15778}",IN,1256828,Seondha
6432,"{'lon': 78.583328, 'lat': 29.216669}",IN,1256832,Seohara
6433,"{'lon': 75.099998, 'lat': 21.683331}",IN,1256854,Sendhwa
6434,"{'lon': 75.349998, 'lat': 14.96667}",IN,1256967,Savanur
6435,"{'lon': 73.816673, 'lat': 15.9}",IN,1256968,Savantvadi
6436,"{'lon': 78.783333, 'lat': 21.65}",IN,1256974,Sausar
6437,"{'lon': 75.116669, 'lat': 15.78333}",IN,1256983,Saundatti
6438,"{'lon': 77.933327, 'lat': 9.36667}",IN,1256995,Sattur
6439,"{'lon': 80.183327, 'lat': 16.4}",IN,1257001,Sattenapalle
6440,"{'lon': 74.199997, 'lat': 20.58333}",IN,1257060,Satana
6441,"{'lon': 74.033333, 'lat': 18.33333}",IN,1257066,Sasvad
6442,"{'lon': 72.5, 'lat': 22.98333}",IN,1257149,Sarkhej
6443,"{'lon': 77.616669, 'lat': 29.15}",IN,1257196,Sardhana
6444,"{'lon': 79.099998, 'lat': 28.5}",IN,1257219,Sarauli
6445,"{'lon': 76.466667, 'lat': 23.566669}",IN,1257237,Sarangpur
6446,"{'lon': 83, 'lat': 21.33333}",IN,1257259,Saraipali
6447,"{'lon': 82.916672, 'lat': 26.01667}",IN,1257260,Sarai Mir
6448,"{'lon': 81.51667, 'lat': 25.383329}",IN,1257268,Sarai Akil
6449,"{'lon': 88.199997, 'lat': 22.549999}",IN,1257354,Sankrail
6450,"{'lon': 74.48333, 'lat': 16.26667}",IN,1257369,Sankeshwar
6451,"{'lon': 75.833328, 'lat': 30.23333}",IN,1257402,Sangrur
6452,"{'lon': 74.216667, 'lat': 19.566669}",IN,1257436,Sangamner
6453,"{'lon': 79.949997, 'lat': 27.299999}",IN,1257461,Sandi
6454,"{'lon': 73.900002, 'lat': 15.36667}",IN,1257476,Sancoale
6455,"{'lon': 76.455276, 'lat': 30.3025}",IN,1257482,Sanaur
6456,"{'lon': 72.383331, 'lat': 22.98333}",IN,1257486,Sanand
6457,"{'lon': 78.916672, 'lat': 25.85}",IN,1257498,Samthar
6458,"{'lon': 76.18972, 'lat': 30.83667}",IN,1257503,Samrala
6459,"{'lon': 75.199997, 'lat': 26.91667}",IN,1257539,Sambhar
6460,"{'lon': 78.550003, 'lat': 28.58333}",IN,1257540,Sambhal
6461,"{'lon': 75.116669, 'lat': 32.566669}",IN,1257545,Samba
6462,"{'lon': 85.783333, 'lat': 25.85}",IN,1257551,Samastipur
6463,"{'lon': 82.183327, 'lat': 17.049999}",IN,1257565,Samalkot
6464,"{'lon': 77.01667, 'lat': 29.23333}",IN,1257566,Samalkha
6465,"{'lon': 83.216667, 'lat': 18.533331}",IN,1257587,Salur
6466,"{'lon': 74.050003, 'lat': 24.133329}",IN,1257588,Salumbar
6467,"{'lon': 69.599998, 'lat': 22.316669}",IN,1257638,Salaya
6468,"{'lon': 82.966667, 'lat': 22.033331}",IN,1257673,Sakti
6469,"{'lon': 80.203056, 'lat': 12.99639}",IN,1257749,Saint Thomas Mount
6470,"{'lon': 76.466667, 'lat': 19.466669}",IN,1257762,Sailu
6471,"{'lon': 92.966667, 'lat': 22.48333}",IN,1257771,Saiha
6472,"{'lon': 83.183327, 'lat': 25.549999}",IN,1257776,Saidpur
6473,"{'lon': 87.650002, 'lat': 25.25}",IN,1257794,Sahibganj
6474,"{'lon': 78.849998, 'lat': 27.799999}",IN,1257799,Sahawar
6475,"{'lon': 78.616669, 'lat': 29.133329}",IN,1257802,Sahaspur
6476,"{'lon': 86.599998, 'lat': 25.883329}",IN,1257804,Saharsa
6477,"{'lon': 84.73333, 'lat': 26.783331}",IN,1257830,Sagauli
6478,"{'lon': 75.033333, 'lat': 14.16667}",IN,1257851,Sagar
6479,"{'lon': 80.349998, 'lat': 26.73333}",IN,1257854,Safipur
6480,"{'lon': 76.666672, 'lat': 29.41667}",IN,1257855,Safidon
6481,"{'lon': 73.433327, 'lat': 25.183331}",IN,1257865,Sadri
6482,"{'lon': 77.949997, 'lat': 17.616671}",IN,1257890,Sadaseopet
6483,"{'lon': 74.550003, 'lat': 16.566669}",IN,1257895,Sadalgi
6484,"{'lon': 77.400002, 'lat': 26.25}",IN,1257928,Sabalgarh
6485,"{'lon': 79.900002, 'lat': 26.48333}",IN,1257940,Rura
6486,"{'lon': 76.533058, 'lat': 30.966391}",IN,1257951,Rupnagar
6487,"{'lon': 83.614441, 'lat': 26.43944}",IN,1258012,Rudarpur
6488,"{'lon': 75.73333, 'lat': 15.66667}",IN,1258061,Ron
6489,"{'lon': 76.566673, 'lat': 28.9}",IN,1258076,Rohtak
6490,"{'lon': 73.116669, 'lat': 18.433331}",IN,1258099,Roha
6491,"{'lon': 78.283333, 'lat': 12.96667}",IN,1258109,Robertsonpet
6492,"{'lon': 76.783333, 'lat': 19.966669}",IN,1258124,Risod
6493,"{'lon': 88.347778, 'lat': 22.71417}",IN,1258126,Rishra
6494,"{'lon': 75.566673, 'lat': 27.35}",IN,1258140,Ringas
6495,"{'lon': 79.51667, 'lat': 28.700001}",IN,1258164,Richha
6496,"{'lon': 76.616669, 'lat': 28.183331}",IN,1258178,Rewari
6497,"{'lon': 84.666672, 'lat': 25.783331}",IN,1258186,Revelganj
6498,"{'lon': 80.849998, 'lat': 16.01667}",IN,1258201,Repalle
6499,"{'lon': 84.383331, 'lat': 25.85}",IN,1258203,Reoti
6500,"{'lon': 83.033333, 'lat': 24.200001}",IN,1258207,Renukut
6501,"{'lon': 79.51667, 'lat': 13.65}",IN,1258213,Renigunta
6502,"{'lon': 83.666672, 'lat': 18.466669}",IN,1258270,Razam
6503,"{'lon': 76.866669, 'lat': 14.7}",IN,1258290,Rayadrug
6504,"{'lon': 78.75, 'lat': 14.05}",IN,1258291,Rayachoti
6505,"{'lon': 77.783333, 'lat': 27.566669}",IN,1258292,Raya
6506,"{'lon': 74.383331, 'lat': 29.283331}",IN,1258295,Rawatsar
6507,"{'lon': 75.583328, 'lat': 24.933331}",IN,1258297,Rawatbhata
6508,"{'lon': 76.033333, 'lat': 21.25}",IN,1258307,Raver
6509,"{'lon': 75.583328, 'lat': 29.683331}",IN,1258347,Ratia
6510,"{'lon': 79.566673, 'lat': 25.58333}",IN,1258352,Rath
6511,"{'lon': 82.166672, 'lat': 22.299999}",IN,1258362,Ratanpur
6512,"{'lon': 74.599998, 'lat': 28.08333}",IN,1258366,Ratangarh
6513,"{'lon': 83.849998, 'lat': 25.85}",IN,1258380,Rasra
6514,"{'lon': 70.633331, 'lat': 23.566669}",IN,1258406,Rapar
6515,"{'lon': 79.066673, 'lat': 25.25}",IN,1258449,Ranipur
6516,"{'lon': 87.133331, 'lat': 23.616671}",IN,1258470,Raniganj
6517,"{'lon': 75.616669, 'lat': 14.61667}",IN,1258474,Ranibennur
6518,"{'lon': 74.833328, 'lat': 29.533331}",IN,1258477,Rania
6519,"{'lon': 91.633331, 'lat': 26.466669}",IN,1258492,Rangia
6520,"{'lon': 92.650002, 'lat': 26.816669}",IN,1258501,Rangapara
6521,"{'lon': 69.740829, 'lat': 21.68417}",IN,1258534,Ranavav
6522,"{'lon': 88.583328, 'lat': 23.183331}",IN,1258546,Ranaghat
6523,"{'lon': 79.333328, 'lat': 21.4}",IN,1258553,Ramtek
6524,"{'lon': 87.783333, 'lat': 24.16667}",IN,1258581,Rampur Hat
6525,"{'lon': 75.433327, 'lat': 24.466669}",IN,1258592,Rampura
6526,"{'lon': 77.449997, 'lat': 29.816669}",IN,1258598,Rampur
6527,"{'lon': 84.316673, 'lat': 27.16667}",IN,1258639,Ramnagar
6528,"{'lon': 87.616669, 'lat': 22.83333}",IN,1258658,Ramjibanpur
6529,"{'lon': 75.183327, 'lat': 27.25}",IN,1258677,Ramgarh
6530,"{'lon': 85.51667, 'lat': 23.633329}",IN,1258686,Ramgarh
6531,"{'lon': 75.933327, 'lat': 24.65}",IN,1258692,Ramganj Mandi
6532,"{'lon': 79.300003, 'lat': 9.28333}",IN,1258698,Rameswaram
6533,"{'lon': 79.199997, 'lat': 13.11667}",IN,1258726,Ramapuram
6534,"{'lon': 82.01667, 'lat': 16.85}",IN,1258756,Ramachandrapuram
6535,"{'lon': 79.366669, 'lat': 19.783331}",IN,1258786,Rajura
6536,"{'lon': 71.433327, 'lat': 21.049999}",IN,1258795,Rajula
6537,"{'lon': 73.883331, 'lat': 25.066669}",IN,1258797,Rajsamand
6538,"{'lon': 76.595001, 'lat': 30.483061}",IN,1258803,Rajpura
6539,"{'lon': 74.349998, 'lat': 22.299999}",IN,1258815,Rajpur
6540,"{'lon': 75.133331, 'lat': 21.933331}",IN,1258816,Rajpur
6541,"{'lon': 73.5, 'lat': 21.866671}",IN,1258819,Rajpipla
6542,"{'lon': 81.033333, 'lat': 21.1}",IN,1258831,Raj Nandgaon
6543,"{'lon': 87.833328, 'lat': 25.049999}",IN,1258843,Rajmahal
6544,"{'lon': 73.900002, 'lat': 18.866671}",IN,1258859,Rajgurunagar
6545,"{'lon': 85.416672, 'lat': 25.033331}",IN,1258864,Rajgir
6546,"{'lon': 75.383331, 'lat': 28.633329}",IN,1258868,Rajgarh
6547,"{'lon': 76.633331, 'lat': 27.23333}",IN,1258869,Rajgarh
6548,"{'lon': 76.716667, 'lat': 24}",IN,1258875,Rajgarh
6549,"{'lon': 74.949997, 'lat': 22.683331}",IN,1258876,Rajgarh
6550,"{'lon': 74.300003, 'lat': 33.383331}",IN,1258891,Rajauri
6551,"{'lon': 77.566673, 'lat': 9.45}",IN,1258916,Rajapalaiyam
6552,"{'lon': 79.166672, 'lat': 14.18333}",IN,1258922,Rajampet
6553,"{'lon': 74.466667, 'lat': 28.033331}",IN,1258928,Rajaldesar
6554,"{'lon': 78.171387, 'lat': 26.896111}",IN,1258930,Rajakhera
6555,"{'lon': 73.449173, 'lat': 29.53583}",IN,1258950,Raisinghnagar
6556,"{'lon': 75.599998, 'lat': 30.65}",IN,1258993,Raikot
6557,"{'lon': 73.433327, 'lat': 18.25}",IN,1259004,Raigarh Fort
6558,"{'lon': 83.400002, 'lat': 21.9}",IN,1259005,Raigarh
6559,"{'lon': 74.650002, 'lat': 19.383329}",IN,1259019,Rahuri
6560,"{'lon': 74.199997, 'lat': 17.6}",IN,1259026,Rahimatpur
6561,"{'lon': 78.366669, 'lat': 23.783331}",IN,1259034,Rahatgarh
6562,"{'lon': 86.666672, 'lat': 23.549999}",IN,1259049,Raghunathpur
6563,"{'lon': 77.199997, 'lat': 24.450001}",IN,1259056,Raghogarh
6564,"{'lon': 84.650002, 'lat': 24.816669}",IN,1259060,Rafiganj
6565,"{'lon': 81.23333, 'lat': 26.216669}",IN,1259064,Rae Bareli
6566,"{'lon': 71.599998, 'lat': 23.83333}",IN,1259069,Radhanpur
6567,"{'lon': 75.099998, 'lat': 16.466669}",IN,1259083,Rabkavi
6568,"{'lon': 87.550003, 'lat': 25.85}",IN,1259108,Qasba
6569,"{'lon': 75.391937, 'lat': 31.81778}",IN,1259110,Qadian
6570,"{'lon': 79.550003, 'lat': 13.45}",IN,1259123,Puttur
6571,"{'lon': 75.216667, 'lat': 12.76667}",IN,1259124,Puttur
6572,"{'lon': 80.783333, 'lat': 26.466669}",IN,1259157,Purwa
6573,"{'lon': 87.466667, 'lat': 25.783331}",IN,1259166,Purnia
6574,"{'lon': 77.050003, 'lat': 19.183331}",IN,1259177,Purna
6575,"{'lon': 80.150002, 'lat': 28.51667}",IN,1259190,Puranpur
6576,"{'lon': 85.716667, 'lat': 26.48333}",IN,1259210,Pupri
6577,"{'lon': 77.199997, 'lat': 11.35}",IN,1259222,Punjai Puliyampatti
6578,"{'lon': 78.583328, 'lat': 13.36667}",IN,1259228,Punganuru
6579,"{'lon': 76.550003, 'lat': 29.75}",IN,1259231,Pundri
6580,"{'lon': 76.400002, 'lat': 22.23333}",IN,1259239,Punasa
6581,"{'lon': 77.199997, 'lat': 27.866671}",IN,1259244,Punahana
6582,"{'lon': 74.899551, 'lat': 33.87405}",IN,1259251,Pulwama
6583,"{'lon': 78.23333, 'lat': 14.41667}",IN,1259264,Pulivendla
6584,"{'lon': 78.333328, 'lat': 20.73333}",IN,1259272,Pulgaon
6585,"{'lon': 79.849998, 'lat': 26.23333}",IN,1259283,Pukhrayan
6586,"{'lon': 78.550003, 'lat': 14.73333}",IN,1259312,Proddatur
6587,"{'lon': 74.783333, 'lat': 24.033331}",IN,1259338,Pratapgarh
6588,"{'lon': 78.374718, 'lat': 26.67}",IN,1259388,Porsa
6589,"{'lon': 80.107498, 'lat': 13.04833}",IN,1259400,Poonamalle
6590,"{'lon': 80.566673, 'lat': 16.066669}",IN,1259408,Ponnuru
6591,"{'lon': 80.199997, 'lat': 13.31667}",IN,1259409,Ponneri
6592,"{'lon': 75.925232, 'lat': 10.76695}",IN,1259411,Ponnani
6593,"{'lon': 74.01667, 'lat': 15.4}",IN,1259429,Ponda
6594,"{'lon': 77.01667, 'lat': 10.66667}",IN,1259440,Pollachi
6595,"{'lon': 84.816673, 'lat': 19.700001}",IN,1259446,Polasara
6596,"{'lon': 71.916672, 'lat': 26.91667}",IN,1259460,Pokaran
6597,"{'lon': 84.416672, 'lat': 25.33333}",IN,1259530,Piro
6598,"{'lon': 76.5, 'lat': 9.86667}",IN,1259541,Piravam
6599,"{'lon': 83.529999, 'lat': 26.826389}",IN,1259554,Pipraich
6600,"{'lon': 76.917221, 'lat': 30.79722}",IN,1259630,Pinjaur
6601,"{'lon': 73.066673, 'lat': 24.799999}",IN,1259638,Pindwara
6602,"{'lon': 78.378059, 'lat': 26.88389}",IN,1259647,Pinahat
6603,"{'lon': 73.800003, 'lat': 18.616671}",IN,1259652,Pimpri
6604,"{'lon': 77.650002, 'lat': 28.716669}",IN,1259680,Pilkhua
6605,"{'lon': 79.800003, 'lat': 28.633329}",IN,1259686,Pilibhit
6606,"{'lon': 74.083328, 'lat': 29.450001}",IN,1259688,Pilibangan
6607,"{'lon': 82.099998, 'lat': 25.549999}",IN,1259735,Phulpur
6608,"{'lon': 75.23333, 'lat': 26.866671}",IN,1259744,Phulera
6609,"{'lon': 80.26667, 'lat': 16.299999}",IN,1259773,Phirangipuram
6610,"{'lon': 75.784172, 'lat': 31.029169}",IN,1259775,Phillaur
6611,"{'lon': 94.5, 'lat': 25.66667}",IN,1259784,Phek
6612,"{'lon': 79.466667, 'lat': 26.6}",IN,1259801,Phaphund
6613,"{'lon': 74.433327, 'lat': 17.98333}",IN,1259811,Phaltan
6614,"{'lon': 72.366669, 'lat': 27.133329}",IN,1259813,Phalodi
6615,"{'lon': 77.816673, 'lat': 29.183331}",IN,1259818,Phalauda
6616,"{'lon': 75.76944, 'lat': 31.217779}",IN,1259827,Phagwara
6617,"{'lon': 72.800003, 'lat': 22.466669}",IN,1259841,Petlad
6618,"{'lon': 77.583328, 'lat': 11.26667}",IN,1259855,Perundurai
6619,"{'lon': 76.48333, 'lat': 10.13333}",IN,1259857,Perumpavur
6620,"{'lon': 76.933327, 'lat': 11.15}",IN,1259878,Periyanayakkanpalaiyam
6621,"{'lon': 79.183327, 'lat': 10.3}",IN,1259890,Peravurani
6622,"{'lon': 78.716667, 'lat': 12.93333}",IN,1259892,Peranampattu
6623,"{'lon': 77.583328, 'lat': 14.08333}",IN,1259905,Penukonda
6624,"{'lon': 81.73333, 'lat': 16.66667}",IN,1259907,Penugonda
6625,"{'lon': 77.900002, 'lat': 12.13333}",IN,1259916,Pennagaram
6626,"{'lon': 79.23333, 'lat': 11.4}",IN,1259917,Pennadam
6627,"{'lon': 73.083328, 'lat': 18.75}",IN,1259931,Pen
6628,"{'lon': 76.583328, 'lat': 29.98333}",IN,1259939,Pehowa
6629,"{'lon': 82.133331, 'lat': 17.08333}",IN,1259954,Peddapuram
6630,"{'lon': 79.366669, 'lat': 18.616671}",IN,1259961,Peddapalli
6631,"{'lon': 81.166672, 'lat': 16.26667}",IN,1259986,Pedana
6632,"{'lon': 75.199997, 'lat': 12.1}",IN,1259994,Payyannur
6633,"{'lon': 80.099998, 'lat': 28.066669}",IN,1260003,Pawayan
6634,"{'lon': 77.26667, 'lat': 14.1}",IN,1260014,Pavagada
6635,"{'lon': 79.633331, 'lat': 20.783331}",IN,1260022,Pauni
6636,"{'lon': 76.933327, 'lat': 20.450001}",IN,1260035,Patur
6637,"{'lon': 83.150002, 'lat': 20.716669}",IN,1260082,Patnagarh
6638,"{'lon': 76.400284, 'lat': 30.32667}",IN,1260107,Patiala
6639,"{'lon': 76.449997, 'lat': 19.25}",IN,1260120,Pathri
6640,"{'lon': 86.433327, 'lat': 23.66667}",IN,1260134,Pathardih
6641,"{'lon': 75.650002, 'lat': 32.283329}",IN,1260137,Pathankot
6642,"{'lon': 76.783333, 'lat': 28.316669}",IN,1260156,Pataudi
6643,"{'lon': 78.264999, 'lat': 17.531389}",IN,1260168,Patancheru
6644,"{'lon': 94.5, 'lat': 28}",IN,1278341,State of Arunāchal Pradesh
6645,"{'lon': 95.333328, 'lat': 28.066669}",IN,1260206,Pasighat
6646,"{'lon': 82.199997, 'lat': 22.85}",IN,1260210,Pasan
6647,"{'lon': 74.76667, 'lat': 26.883329}",IN,1260221,Parvatsar
6648,"{'lon': 83.433327, 'lat': 18.783331}",IN,1260222,Parvatipuram
6649,"{'lon': 76.216667, 'lat': 19.6}",IN,1260228,Partur
6650,"{'lon': 75.116669, 'lat': 20.883329}",IN,1260274,Parola
6651,"{'lon': 76.533333, 'lat': 18.85}",IN,1260290,Parli Vaijnath
6652,"{'lon': 84.083328, 'lat': 18.76667}",IN,1260296,Parlakimidi
6653,"{'lon': 77.933327, 'lat': 28.98333}",IN,1260313,Parichhatgarh
6654,"{'lon': 72.949997, 'lat': 20.51667}",IN,1260335,Pardi
6655,"{'lon': 76.699997, 'lat': 8.78333}",IN,1260354,Paravur
6656,"{'lon': 78.76667, 'lat': 22.200001}",IN,1260368,Parasia
6657,"{'lon': 78.599998, 'lat': 9.55}",IN,1260387,Paramagudi
6658,"{'lon': 86.616669, 'lat': 20.316669}",IN,1260393,Paradip Garh
6659,"{'lon': 75.349998, 'lat': 11.95}",IN,1260406,Pappinisseri
6660,"{'lon': 79.283333, 'lat': 10.93333}",IN,1260417,Papanasam
6661,"{'lon': 73.099998, 'lat': 18.98333}",IN,1260434,Panvel
6662,"{'lon': 79.550003, 'lat': 11.76667}",IN,1260448,Panruti
6663,"{'lon': 76.968063, 'lat': 29.388889}",IN,1260476,Panipat
6664,"{'lon': 88.374443, 'lat': 22.69417}",IN,1260482,Panihati
6665,"{'lon': 78.51667, 'lat': 21.6}",IN,1260543,Pandhurna
6666,"{'lon': 75.333328, 'lat': 17.66667}",IN,1260546,Pandharpur
6667,"{'lon': 76.673332, 'lat': 12.50056}",IN,1260553,Pandavapura
6668,"{'lon': 80.683327, 'lat': 17.6}",IN,1260667,Paloncha
6669,"{'lon': 78.75, 'lat': 13.2}",IN,1260674,Palmaner
6670,"{'lon': 78.416672, 'lat': 11.93333}",IN,1260681,Pallippatti
6671,"{'lon': 78.933327, 'lat': 12.91667}",IN,1260685,Pallikondai
6672,"{'lon': 77.883331, 'lat': 10.7}",IN,1260694,Pallappatti
6673,"{'lon': 77.300003, 'lat': 10.98333}",IN,1260697,Palladam
6674,"{'lon': 83.75, 'lat': 18.6}",IN,1260702,Palkonda
6675,"{'lon': 71.833328, 'lat': 21.51667}",IN,1260707,Palitana
6676,"{'lon': 80.583328, 'lat': 28.450001}",IN,1260713,Palia Kalan
6677,"{'lon': 76.650002, 'lat': 10.78333}",IN,1260728,Palakkad
6678,"{'lon': 72.75, 'lat': 19.683331}",IN,1260730,Palghar
6679,"{'lon': 79.23333, 'lat': 25.01667}",IN,1260734,Palera
6680,"{'lon': 84.416672, 'lat': 18.76667}",IN,1260771,Palasa
6681,"{'lon': 72.433327, 'lat': 24.16667}",IN,1260777,Palanpur
6682,"{'lon': 81.73333, 'lat': 16.533331}",IN,1260792,Palakollu
6683,"{'lon': 78.083328, 'lat': 12.3}",IN,1260793,Palakkodu
6684,"{'lon': 87.849998, 'lat': 24.633329}",IN,1260824,Pakaur
6685,"{'lon': 79.116669, 'lat': 13.46667}",IN,1260830,Pakala
6686,"{'lon': 75.383331, 'lat': 19.48333}",IN,1260833,Paithan
6687,"{'lon': 78.050003, 'lat': 28.183331}",IN,1260868,Pahasu
6688,"{'lon': 83.981941, 'lat': 26.9025}",IN,1260909,Padrauna
6689,"{'lon': 73.083328, 'lat': 22.23333}",IN,1260911,Padra
6690,"{'lon': 77.333328, 'lat': 8.23333}",IN,1260918,Padmanabhapuram
6691,"{'lon': 73.616669, 'lat': 29.683331}",IN,1260938,Padampur
6692,"{'lon': 83.066673, 'lat': 20.98333}",IN,1260940,Padampur
6693,"{'lon': 82.650002, 'lat': 27.51667}",IN,1260954,Pachperwa
6694,"{'lon': 75.349998, 'lat': 20.66667}",IN,1260959,Pachora
6695,"{'lon': 76.383331, 'lat': 10.76667}",IN,1261008,Ottappalam
6696,"{'lon': 79.466667, 'lat': 25.98333}",IN,1261039,Orai
6697,"{'lon': 69.060562, 'lat': 22.46944}",IN,1261066,Okha
6698,"{'lon': 73.933327, 'lat': 20.1}",IN,1261068,Ojhar
6699,"{'lon': 82.98333, 'lat': 24.41667}",IN,1261086,Obra
6700,"{'lon': 78.416672, 'lat': 29.15}",IN,1261122,Nurpur
6701,"{'lon': 94.116669, 'lat': 27.23333}",IN,1261181,North Lakhimpur
6702,"{'lon': 91.72361, 'lat': 26.201389}",IN,1261186,North Guwahati
6703,"{'lon': 73.416672, 'lat': 27.6}",IN,1261227,Nokha
6704,"{'lon': 74.76667, 'lat': 29.183331}",IN,1261234,Nohar
6705,"{'lon': 85.533333, 'lat': 22.15}",IN,1261242,Noamundi
6706,"{'lon': 86.583328, 'lat': 26.316669}",IN,1261285,Nirmali
6707,"{'lon': 74.383331, 'lat': 16.4}",IN,1261309,Nipani
6708,"{'lon': 86.01667, 'lat': 20.066669}",IN,1261375,Nimaparha
6709,"{'lon': 74, 'lat': 26.149719}",IN,1261378,Nimaj
6710,"{'lon': 76.916672, 'lat': 29.83333}",IN,1261382,Nilokheri
6711,"{'lon': 75.099998, 'lat': 12.25}",IN,1261394,Nileshwar
6712,"{'lon': 76.76667, 'lat': 18.1}",IN,1261396,Nilanga
6713,"{'lon': 77.866669, 'lat': 10.16667}",IN,1261401,Nilakottai
6714,"{'lon': 86.766937, 'lat': 21.458059}",IN,1261402,Nilgiri
6715,"{'lon': 78.383331, 'lat': 29.33333}",IN,1261415,Nihtaur
6716,"{'lon': 81.666672, 'lat': 16.91667}",IN,1261446,Nidadavole
6717,"{'lon': 83.73333, 'lat': 27.316669}",IN,1261451,Nichlaul
6718,"{'lon': 77.083328, 'lat': 8.4}",IN,1261470,Neyyattinkara
6719,"{'lon': 73.316673, 'lat': 19.033331}",IN,1261512,Neral
6720,"{'lon': 76.400002, 'lat': 21.466669}",IN,1261517,Nepa Nagar
6721,"{'lon': 79.683327, 'lat': 11.76667}",IN,1261532,Nellikkuppam
6722,"{'lon': 77, 'lat': 8.6}",IN,1261553,Nedumangad
6723,"{'lon': 79.900002, 'lat': 13.9}",IN,1261567,Nayudupeta
6724,"{'lon': 76.133331, 'lat': 31.116671}",IN,1261598,Nawashahr
6725,"{'lon': 75.26667, 'lat': 27.85}",IN,1261613,Nawalgarh
6726,"{'lon': 75.916672, 'lat': 26.35}",IN,1261614,Niwai
6727,"{'lon': 85.533333, 'lat': 24.883329}",IN,1261631,Nawada
6728,"{'lon': 79.633331, 'lat': 28.549999}",IN,1261639,Nawabganj
6729,"{'lon': 81.216667, 'lat': 26.933331}",IN,1261641,Nawabganj
6730,"{'lon': 82.133331, 'lat': 26.866671}",IN,1261642,Nawabganj
6731,"{'lon': 75, 'lat': 27.01667}",IN,1261647,Nawa
6732,"{'lon': 88.366669, 'lat': 23.41667}",IN,1261669,Navadwip
6733,"{'lon': 83.416672, 'lat': 27.433331}",IN,1261672,Nautanwa
6734,"{'lon': 87.099998, 'lat': 25.4}",IN,1261696,Naugachhia
6735,"{'lon': 73.816673, 'lat': 24.933331}",IN,1261711,Nathdwara
6736,"{'lon': 77.26667, 'lat': 22.683331}",IN,1261721,Nasrullahganj
6737,"{'lon': 84.333328, 'lat': 25.049999}",IN,1261722,Nasriganj
6738,"{'lon': 79.449997, 'lat': 18.83333}",IN,1261726,Naspur
6739,"{'lon': 74.73333, 'lat': 26.299999}",IN,1261727,Nasirabad
6740,"{'lon': 77.900002, 'lat': 25.65}",IN,1261736,Narwar
6741,"{'lon': 76.116669, 'lat': 29.616671}",IN,1261739,Narwana
6742,"{'lon': 82.616669, 'lat': 17.66667}",IN,1261748,Narsipatnam
6743,"{'lon': 77.099998, 'lat': 23.700001}",IN,1261752,Narsinghgarh
6744,"{'lon': 79.199997, 'lat': 22.950001}",IN,1261754,Narsimhapur
